Date,Close,High,Low,Open,Volume
2010-11-24,0.31565558910369873,0.31680175937956534,0.31107090800023224,0.31130015298614755,397784000
2010-11-26,0.3117586076259613,0.31726021387811193,0.3117586076259613,0.3154263633452979,143104000
2010-11-29,0.3151971697807312,0.31634334021413224,0.30900785490573734,0.3103832430297034,468192000
2010-11-30,0.31198784708976746,0.31359250740844063,0.3062569954569522,0.31038321409795044,720936000
2010-12-01,0.3257419466972351,0.3278050425339368,0.3177187537127265,0.3181772164178982,626536000
2010-12-02,0.32963886857032776,0.33170199140773793,0.3255126502223616,0.3257418952021363,529316000
2010-12-03,0.3390375077724457,0.3390375077724457,0.32734655922856826,0.32803426690647697,606044000
2010-12-06,0.33261892199516296,0.34087135882313757,0.3312435340750703,0.34018365119966393,438424000
2010-12-07,0.3433930277824402,0.35141622157670965,0.3397252711171725,0.34041297890776784,1026812000
2010-12-08,0.34637296199798584,0.3500406901222718,0.3404128662215994,0.34293445151011337,613252000
2010-12-09,0.34064212441444397,0.342934492339471,0.3333066399656661,0.3381205661525686,942408000
2010-12-10,0.3427051901817322,0.34591445555308764,0.3397251424358444,0.34064206759141713,451900000
2010-12-13,0.3339942991733551,0.34476829295690437,0.3330773466709531,0.3440806127386673,609108000
2010-12-14,0.334452748298645,0.34660215668333005,0.33399428572932394,0.3404128436803699,755160000
2010-12-15,0.3271174132823944,0.3392668271666506,0.32665892317868217,0.3351406075212798,624176000
2010-12-16,0.32757577300071716,0.3323896989602856,0.3266588204086377,0.33055582110298076,631872000
2010-12-17,0.32940971851348877,0.33124359674744275,0.3239080838116269,0.32780505797949167,593156000
2010-12-20,0.32803425192832947,0.3321604704805204,0.3278050069372084,0.33055583752323936,344088000
2010-12-21,0.34087133407592773,0.34087133407592773,0.3310142650600395,0.3312435100268391,466952000
2010-12-22,0.34453916549682617,0.344997628204587,0.3369744351747665,0.3401837014559512,477988000
2010-12-23,0.34201759099960327,0.34453917696651953,0.3406421755036745,0.34453917696651953,273784000
2010-12-27,0.3438514471054077,0.34637303291016036,0.33491130161053206,0.3411006436173144,255500000
2010-12-28,0.3424759805202484,0.3461437361741893,0.3404128850441902,0.3438513957221897,194260000
2010-12-29,0.3424759805202484,0.3449975659481895,0.33926671481819043,0.3422467628711607,177660000
2010-12-30,0.3436221778392792,0.3456853008048588,0.34087137454536215,0.34201754486173225,174488000
2010-12-31,0.3530208468437195,0.35347933691159944,0.3433930199748718,0.3438514827158911,391252000
2011-01-03,0.3626486659049988,0.3660871771198017,0.3553131534519328,0.3557716434753929,817448000
2011-01-04,0.361502468585968,0.36494097954477156,0.35347927634875975,0.3633363465627011,651384000
2011-01-05,0.3892399072647095,0.3896983973789094,0.3644826161530399,0.36815034577859546,1428216000
2011-01-06,0.4431098997592926,0.4433391447740458,0.39817998103575974,0.399326151455809,3493312000
2011-01-07,0.45548850297927856,0.45686391825188766,0.4282096338028026,0.4380667037182207,2579984000
2011-01-10,0.4729103744029999,0.4738272998400853,0.4437976228629372,0.4472361342422965,1750348000
2011-01-11,0.4655747711658478,0.4839135496140332,0.45548848400962677,0.47932886866541385,2711088000
2011-01-12,0.5352621674537659,0.5357206028827255,0.46419953851505225,0.46580417182385714,3431896000
2011-01-13,0.5361791253089905,0.5464946882349644,0.513026440484489,0.5295313193045568,2695192000
2011-01-14,0.5407637357711792,0.5497038818290889,0.5238004237539036,0.52700969013765,1595352000
2011-01-18,0.5281557440757751,0.5370958886237118,0.5150894083961729,0.5334281328101704,1813348000
2011-01-19,0.5137139558792114,0.5409928228628486,0.5125678130133112,0.5283849780694166,1197896000
2011-01-20,0.514172375202179,0.5171524227594329,0.49950135502686827,0.5086707699632866,1111408000
2011-01-21,0.5093585252761841,0.5270095965600432,0.5084415999941717,0.5196740849965249,739244000
2011-01-24,0.5668964982032776,0.574232011483457,0.5267805021804522,0.5327405452351607,2056900000
2011-01-25,0.5494745969772339,0.5703348805758631,0.5458068409924707,0.564374783932337,1086856000
2011-01-26,0.5625410676002502,0.5730858480793702,0.5513085792939071,0.5552055538790209,1074660000
2011-01-27,0.5609363913536072,0.5719396064408415,0.5501623939733549,0.5705642455452282,657396000
2011-01-28,0.5446608066558838,0.5717104673325092,0.5318236841867843,0.562311884209476,1094796000
2011-01-31,0.5483283996582031,0.5558931293021442,0.5366374786874362,0.5455776236582234,750160000
2011-02-01,0.5609363913536072,0.5650625833478897,0.5494746861986876,0.5531424427790061,654104000
2011-02-02,0.5863814353942871,0.5999062643423292,0.5577271441862283,0.5577271441862283,1606616000
2011-02-03,0.5753781199455261,0.5872983146425649,0.5627702175041414,0.5872983146425649,1030776000
2011-02-04,0.5884444117546082,0.5930290932558379,0.5811089541448693,0.5834012948954842,872900000
2011-02-07,0.5639163255691528,0.5829427577254427,0.561853202664386,0.5804211994998677,934236000
2011-02-08,0.5471822619438171,0.5682718180827341,0.5446606489356556,0.5646040620602641,1076584000
2011-02-09,0.5338866710662842,0.5547470102313955,0.524029600336924,0.5492453486866625,1277520000
2011-02-10,0.5231126546859741,0.5320527996958924,0.5180694833500352,0.5219664570240146,1042352000
2011-02-11,0.5380128026008606,0.554976166050087,0.5127970570618261,0.521278711459585,1359276000
2011-02-14,0.5297604203224182,0.5616239697065104,0.5276972974738465,0.5444313886091635,1287828000
2011-02-15,0.5169233083724976,0.5325112021043769,0.5146309131903526,0.530677351543112,886980000
2011-02-16,0.5359497666358948,0.5435144962178993,0.5219664504657319,0.5238003557710823,1318364000
2011-02-17,0.5886737108230591,0.5962384411090268,0.5182987427409059,0.5208203559387066,3470096000
2011-02-18,0.5875273942947388,0.5948629054084077,0.5783580327295057,0.5854642715464495,1394412000
2011-02-22,0.532052755355835,0.5698764005889592,0.5302188501802758,0.5682717677189124,1396648000
2011-02-23,0.5068370699882507,0.5370959930139707,0.49927233923182074,0.5320528756121644,1491604000
2011-02-24,0.5192158222198486,0.528155915007435,0.505690992191255,0.5093586945380968,1246120000
2011-02-25,0.5299897789955139,0.5387006533621905,0.5258635322004646,0.5331990456225146,775652000
2011-02-28,0.51944500207901,0.5389299289811162,0.507524806359724,0.5387006566108599,903696000
2011-03-01,0.49629223346710205,0.5270096430256443,0.49629223346710205,0.5203618385009364,988448000
2011-03-02,0.47566118836402893,0.5050031838778744,0.4641994841758979,0.49560454818600524,1718140000
2011-03-03,0.47841206192970276,0.48941533298160983,0.4639703062485126,0.48666450155520113,1593704000
2011-03-04,0.47589048743247986,0.4836844366824888,0.4706180971389501,0.47887053649637606,959760000
2011-03-07,0.46924248337745667,0.48093345697079537,0.45732231948088925,0.4793288242528279,1019140000
2011-03-08,0.4481531083583832,0.47680737121826894,0.43829600914234973,0.47428581248271534,1947184000
2011-03-09,0.4387544095516205,0.4511330649736712,0.43485740873752643,0.44677760151287643,1318976000
2011-03-10,0.4107878804206848,0.43187741055266415,0.4103293903940385,0.4286681443272888,1722736000
2011-03-11,0.41376787424087524,0.42522960493795003,0.4048277565428474,0.4142263642371691,1486832000
2011-03-14,0.41720637679100037,0.4275219089393347,0.41032932803192346,0.416977131812518,1003360000
2011-03-15,0.4048277735710144,0.4117047958824119,0.38992753123612894,0.3968045535475265,1256280000
2011-03-16,0.40184780955314636,0.42064502968272505,0.39657541920770023,0.40116010171211197,1476520000
2011-03-17,0.4094124436378479,0.4133094173730526,0.3942829840460451,0.4126217096958149,1238516000
2011-03-18,0.4039108157157898,0.41720642480716674,0.40345235303291477,0.4158310094316844,886960000
2011-03-21,0.4071201682090759,0.4167479952535548,0.4029939488109104,0.4126217758553893,751832000
2011-03-22,0.4000137150287628,0.40987078255457604,0.3981798375521478,0.4059738099960495,718332000
2011-03-23,0.4082663059234619,0.40941247636820277,0.3906152592129655,0.39932616005836785,782396000
2011-03-24,0.44081759452819824,0.4458607666452864,0.41606030598988225,0.41697723146924703,1780592000
2011-03-25,0.4270634651184082,0.44586067972252097,0.42637575747952633,0.4447145094333363,1196392000
2011-03-28,0.44288069009780884,0.45021617545369486,0.4332528365334209,0.4371498105668423,1204284000
2011-03-29,0.43944212794303894,0.44448527183391806,0.4334820314094554,0.442880638867755,715764000
2011-03-30,0.4229373037815094,0.44471456954656313,0.41743566925363956,0.4428806913706065,1176320000
2011-03-31,0.4231664538383484,0.42820962484787983,0.41537250699483463,0.4236249438042,655112000
2011-04-01,0.41720637679100037,0.4291265418081493,0.41147549827062724,0.42866807917803856,850072000
2011-04-04,0.4023061692714691,0.418352581252846,0.3993261209416869,0.41720641092038024,924328000
2011-04-05,0.40299391746520996,0.4114755733130811,0.40207696471090615,0.4082663069901652,821076000
2011-04-06,0.4002431333065033,0.40643244855968347,0.39680459446933614,0.4059739858236813,856984000
2011-04-07,0.41491398215293884,0.41743556744574994,0.39955530741297257,0.40115994017801043,1021208000
2011-04-08,0.4023061692714691,0.4181233362556104,0.40115999893900334,0.4181233362556104,746552000
2011-04-11,0.39703369140625,0.4059738343944692,0.39267825604852663,0.40391071186171856,546208000
2011-04-12,0.39817991852760315,0.40093072163851573,0.3858012635382156,0.3931367749364545,840756000
2011-04-13,0.4071201682090759,0.4096417269941107,0.3972630961264752,0.40230624102340595,749588000
2011-04-14,0.42431268095970154,0.42454192597334756,0.40116002765578307,0.4034523684848103,1254704000
2011-04-15,0.4288974702358246,0.4341698605949701,0.41904037003349154,0.4211034935619554,969720000
2011-04-18,0.41468486189842224,0.4215618845008482,0.40803705698662857,0.41881108092524955,743584000
2011-04-19,0.4130801856517792,0.41651869659418467,0.40184770017714105,0.4149140362929108,659860000
2011-04-20,0.42568808794021606,0.43439898838302615,0.4188110655896066,0.42820967373284924,650516000
2011-04-21,0.4245418906211853,0.43302357284379184,0.42362496529667126,0.43027274221653783,421300000
2011-04-25,0.4311896860599518,0.43829592549691554,0.42614651489757416,0.42637575988744786,619612000
2011-04-26,0.4424220621585846,0.4467775248722392,0.43050189875488565,0.43485733414169,676000000
2011-04-27,0.4424220621585846,0.4447144296525636,0.43325270149007,0.4447144296525636,450004000
2011-04-28,0.4472360908985138,0.4561762360145314,0.4373790204342744,0.44242216450320765,684000000
2011-04-29,0.45846855640411377,0.468554844095209,0.4495284116840992,0.4502161193282319,836000000
2011-05-02,0.452279269695282,0.4683256548397391,0.4499869289603596,0.4680964371623611,613824000
2011-05-03,0.4307312071323395,0.44838225199985865,0.4252296005027595,0.44700686400589174,808000000
2011-05-04,0.4275219440460205,0.436920551705916,0.41949875171625584,0.43210662537731465,639356000
2011-05-05,0.42775124311447144,0.43279438775101714,0.4183526342665174,0.4240834866550602,544000000
2011-05-06,0.44288069009780884,0.4470069091501381,0.4332528365334209,0.4366913478558855,841080000
2011-05-09,0.45273783802986145,0.4550301792997351,0.44310998283490133,0.44425615346983816,706328000
2011-05-10,0.4534255266189575,0.45686403837773243,0.44884081694706196,0.45640557560860157,690976000
2011-05-11,0.45548850297927856,0.4603024017797001,0.4492991889062479,0.45571774796699843,616000000
2011-05-12,0.4699302613735199,0.47038875135612024,0.4527377068316724,0.4538838771344622,1224000000
2011-05-13,0.41858187317848206,0.4412760661833044,0.41537260660900555,0.4401298956475112,2025192000
2011-05-16,0.4057447910308838,0.41835269545662523,0.40551557329793153,0.417435742544225,728188000
2011-05-17,0.40414008498191833,0.40459854769231574,0.39244913556906097,0.4043693300005465,1420364000
2011-05-18,0.41353869438171387,0.4169772057071815,0.4043693308471335,0.40574471898120523,658844000
2011-05-19,0.4075784385204315,0.4169770434161014,0.40138912600889565,0.4167477984862175,650884000
2011-05-20,0.41468486189842224,0.41560178731466885,0.4048277907029066,0.4066616688622586,575820000
2011-05-23,0.4142264425754547,0.417206491480668,0.40345241750838634,0.4087248075211697,588000000
2011-05-24,0.415831059217453,0.4325651540973269,0.41514335144737535,0.41628952195521796,720372000
2011-05-25,0.4208742678165436,0.42362509931404635,0.4096417787400463,0.4137679986594358,545312000
2011-05-26,0.4314190447330475,0.4350868018087068,0.4197280929653899,0.4208742636356753,706436000
2011-05-27,0.44700688123703003,0.44769456159709403,0.4327943467968502,0.43325280947917855,658824000
2011-05-31,0.459385484457016,0.45961475677557095,0.44471451548650254,0.45571775587781543,1200716000
2011-06-01,0.4387544095516205,0.4580100866547478,0.43783745693136394,0.4573223790212691,762208000
2011-06-02,0.43669140338897705,0.44265150136992515,0.43141901322534787,0.439442234658253,607592000
2011-06-03,0.4231664538383484,0.4355451090523965,0.42110335829943435,0.43164813563063964,549300000
2011-06-06,0.4142264425754547,0.4263758559109481,0.41376795249245146,0.4224788814934514,435988000
2011-06-07,0.413997083902359,0.41972793509831224,0.4121632060542832,0.41743559461993096,433956000
2011-06-08,0.4027646481990814,0.41445559699294954,0.39955538206935864,0.4119340385558409,569288000
2011-06-09,0.39817991852760315,0.4034523070975171,0.3837381680367447,0.4025353818361643,741632000
2011-06-10,0.39244911074638367,0.4013892560045274,0.3892398173228742,0.39886767026654546,493548000
2011-06-13,0.389698326587677,0.39749227453716685,0.3869474957096374,0.39244913013885824,574760000
2011-06-14,0.39290761947631836,0.40161852075124627,0.39130298623993015,0.39313686450731394,534576000
2011-06-15,0.38442593812942505,0.389927545245462,0.37640271781767853,0.3876352043926369,935916000
2011-06-16,0.3711302876472473,0.39061521008401867,0.36562868113518976,0.3846551135902434,1024908000
2011-06-17,0.36241939663887024,0.37571500523854834,0.35095769335658517,0.3754857602421601,1467884000
2011-06-20,0.3580639660358429,0.3667748661347475,0.3553131353427155,0.35921013638236043,745960000
2011-06-21,0.3658580482006073,0.36860887990681834,0.3560009741249954,0.3594394864308925,704276000
2011-06-22,0.36081480979919434,0.3681502953728214,0.36012710204891624,0.3633363957745941,651720000
2011-06-23,0.37158888578414917,0.3741104447832476,0.3530208832526733,0.35623017742452145,744024000
2011-06-24,0.36081480979919434,0.3729642222979083,0.35852246884950717,0.36975495589909013,529052000
2011-06-27,0.3532502055168152,0.3631072805905838,0.3406422984582781,0.36081493882118965,1142152000
2011-06-28,0.35531315207481384,0.3594393709819566,0.3507284704728459,0.35325005628467143,692200000
2011-06-29,0.36081480979919434,0.3644825662494377,0.3452268858759496,0.3576055160735165,960544000
2011-06-30,0.3653995394706726,0.36929651412925685,0.3562301744731269,0.36173178254090904,652300000
2011-07-01,0.37021341919898987,0.3715888347016835,0.35806400668139493,0.36539949226642177,540804000
2011-07-05,0.3640240728855133,0.37319343591249055,0.3608147794299569,0.3697549247773741,535296000
2011-07-06,0.35921013355255127,0.36448252257036806,0.3548546698739824,0.3637948149025039,529580000
2011-07-07,0.3605855703353882,0.3628779113204339,0.35416701011188806,0.36104406039388537,986136000
2011-07-08,0.3537084460258484,0.35806390904550267,0.35072839813384327,0.3555423237537632,619516000
2011-07-11,0.34132981300354004,0.3484360793918861,0.34041288774620365,0.3470606915058815,714388000
2011-07-12,0.33674517273902893,0.34293451461765706,0.33101432087130456,0.33972522117561704,867604000
2011-07-13,0.33605748414993286,0.3436222145106549,0.332848217852346,0.34132987363327605,634368000
2011-07-14,0.3227618932723999,0.33949598671109965,0.32115726016498664,0.3374328909054052,1088996000
2011-07-15,0.32322028279304504,0.32665879324195646,0.3165725068558904,0.32459569790335036,827736000
2011-07-18,0.3163433074951172,0.3225326217299576,0.31221708889627164,0.32069877108767586,818200000
2011-07-19,0.32597118616104126,0.32665886654365633,0.3172602582768591,0.3172602582768591,602224000
2011-07-20,0.3218449354171753,0.3289511748410017,0.3209279827862312,0.3271173242328242,662956000
2011-07-21,0.33697444200515747,0.3392667829172857,0.3174895169252085,0.3223034437714214,1143420000
2011-07-22,0.3438514471054077,0.34499761750268476,0.3355990093142699,0.33995447322003736,737192000
2011-07-25,0.3383499085903168,0.3399545694622756,0.333536007955037,0.33857915366541536,566920000
2011-07-26,0.33009737730026245,0.336974399162304,0.3252834510660911,0.32872196199711184,698276000
2011-07-27,0.3177188038825989,0.3271174137935827,0.3168018510006042,0.3255127530818078,652212000
2011-07-28,0.3170309066772461,0.3236786812981202,0.3115292746522173,0.31657244417353864,648176000
2011-07-29,0.3170309066772461,0.32001095394161416,0.31221698207120174,0.313821614497601,677656000
2011-08-01,0.3339942991733551,0.3349112243489055,0.3216156453423153,0.32436644819581806,1019620000
2011-08-02,0.33055588603019714,0.35256236998662227,0.33055588603019714,0.3317020565002847,1356432000
2011-08-03,0.3394958972930908,0.34064206740033925,0.3280341962206063,0.3312434889170125,765236000
2011-08-04,0.3071739077568054,0.3333066041651578,0.3071739077568054,0.3333066041651578,979732000
2011-08-05,0.29685837030410767,0.31817716991047,0.2888351784923357,0.3142801964958374,1270588000
2011-08-08,0.2734764814376831,0.29250294096296975,0.27164260351611347,0.28241662605776435,1084180000
2011-08-09,0.29639995098114014,0.29685841368629773,0.27508117558615663,0.2787489045542758,1329832000
2011-08-10,0.282875120639801,0.2959414852267429,0.2812704875248536,0.2876890473115015,1140052000
2011-08-11,0.30740317702293396,0.31152939581479694,0.28287510927619297,0.28287510927619297,1078792000
2011-08-12,0.2952536940574646,0.34064206243514383,0.2904397687464485,0.3401835998642972,3195784000
2011-08-15,0.30648624897003174,0.30717395665045166,0.2966291784222976,0.2982338114587062,864152000
2011-08-16,0.29777538776397705,0.30717399686413577,0.29227375292722785,0.30304777756828905,716868000
2011-08-17,0.29364919662475586,0.30373551446249486,0.2897522219876839,0.29869234188019383,553328000
2011-08-18,0.27370572090148926,0.28310432798056534,0.270496427771799,0.28035352481715553,802564000
2011-08-19,0.268891841173172,0.28402130216747956,0.2670579629728227,0.2691210861957879,761332000
2011-08-22,0.27370572090148926,0.27966581719458944,0.2707256727549392,0.2764565240648991,611876000
2011-08-23,0.303276926279068,0.30350617125935253,0.2798950313642167,0.2803535213247857,938312000
2011-08-24,0.2989215552806854,0.3035062372686604,0.2911275795050119,0.3025893118018095,687500000
2011-08-25,0.2860843539237976,0.29823376322335465,0.28562589131995353,0.2929613749620164,690968000
2011-08-26,0.2982338070869446,0.301213855440509,0.27989505429428413,0.2849382256588654,732660000
2011-08-29,0.3062569797039032,0.30740314997151025,0.299609203082524,0.3067154696724298,601528000
2011-08-30,0.3135925829410553,0.3161141418707287,0.30213084958786973,0.3041939730687255,684760000
2011-08-31,0.3051108121871948,0.3190941005088174,0.30258925397183756,0.31588483466132455,705808000
2011-09-01,0.30442312359809875,0.31588485442134706,0.3041939059242849,0.30923704999732593,762312000
2011-09-02,0.296170711517334,0.3016723182284604,0.2938783435063654,0.29754609953168737,471356000
2011-09-06,0.3021308183670044,0.3028185261228916,0.28379209061993105,0.28654289431662006,696248000
2011-09-07,0.3266589045524597,0.33559905116213606,0.3177187852696446,0.3266589045524597,1606620000
2011-09-08,0.32505419850349426,0.3312435398966803,0.31978180973334014,0.3234495655717574,880164000
2011-09-09,0.3181772232055664,0.33101434318537754,0.3154264195889952,0.32230344229385277,869828000
2011-09-12,0.3257419466972351,0.3284927502551235,0.3138217524016213,0.3138217524016213,916480000
2011-09-13,0.3330772817134857,0.3346819414480319,0.3234494599404393,0.3284926020761449,853836000
2011-09-14,0.3502700626850128,0.3546255272857431,0.3415591608104145,0.3417884058571916,1547192000
2011-09-15,0.35531315207481384,0.35989786100363974,0.3521038858841794,0.358063982897481,752908000
2011-09-16,0.3543962240219116,0.3690672214340729,0.3525623459295343,0.3560008571051702,1391588000
2011-09-19,0.34706059098243713,0.3509575631876697,0.3381204493420079,0.3484359784700713,968204000
2011-09-20,0.33812063932418823,0.35279163872350405,0.3365160060235856,0.35141622313620957,792436000
2011-09-21,0.3317020535469055,0.34591456178407537,0.3314728085241853,0.3399544917888025,715252000
2011-09-22,0.3096955716609955,0.31909418124897704,0.3037355011037429,0.31863571848716715,1314632000
2011-09-23,0.3161141872406006,0.32505433562037306,0.30602789542055986,0.30786177411334903,1011440000
2011-09-26,0.31680187582969666,0.32092809580490467,0.30258936465008235,0.32001117017790953,972124000
2011-09-27,0.3172602355480194,0.3275757957973831,0.3147386772297423,0.32482499248341895,781388000
2011-09-28,0.3076324164867401,0.3259711693788241,0.30258927242167394,0.3179479496171805,1236532000
2011-09-29,0.3000677227973938,0.3184064778940125,0.29227374709913034,0.3131340881948349,866416000
2011-09-30,0.2867721617221832,0.29685845183940324,0.28631367163124066,0.29525381850169036,677784000
2011-10-03,0.27072572708129883,0.29204453102460604,0.27072572708129883,0.28310438479094235,949896000
2011-10-04,0.2957122027873993,0.2957122027873993,0.26293170028882024,0.26407787055827314,1361548000
2011-10-05,0.3062569797039032,0.30900781020764395,0.28906442568979684,0.2950244946852409,856708000
2011-10-06,0.31840646266937256,0.31932338808327365,0.3074031937414079,0.30786168377521705,773192000
2011-10-07,0.32436656951904297,0.3291804968083706,0.3131341089464275,0.3197818872727735,806976000
2011-10-10,0.33880841732025146,0.33880841732025146,0.32918056086798386,0.32986826880412684,534376000
2011-10-11,0.335140585899353,0.3415591463417341,0.3339944153677443,0.3360575113938956,816080000
2011-10-12,0.3349112570285797,0.34178830582365655,0.33468203937575147,0.3415590608439741,612064000
2011-10-13,0.3543962240219116,0.3550839317224104,0.3323897415670986,0.33330666694985844,854832000
2011-10-14,0.36035630106925964,0.36425327472084357,0.35164540110716513,0.3605855187388492,702452000
2011-10-17,0.3424759805202484,0.35623005055909995,0.34064210269327794,0.35623005055909995,611780000
2011-10-18,0.3548547327518463,0.35577168558042854,0.3385791001448396,0.3406421961871425,590916000
2011-10-19,0.34774845838546753,0.36150253195867676,0.34683153289978863,0.3553131892863313,557568000
2011-10-20,0.33032646775245667,0.3397250716084434,0.31726010938514704,0.33834965683498597,990308000
2011-10-21,0.33193114399909973,0.33995436146948704,0.32642953883141285,0.3344527289749514,628428000
2011-10-24,0.34430986642837524,0.34958225505709123,0.3326189189180422,0.33330662653515375,535256000
2011-10-25,0.3312436640262604,0.3422469083379906,0.33055595613299,0.33949607676490906,577996000
2011-10-26,0.335140585899353,0.33949602298872184,0.3255127315723509,0.33766217199963666,503116000
